,KOR,AUS,GBR,ESP,JPN,CAN,USA,MEX,DEU,ITA,CHE,SWE,FRA
2008-12-01,-3.027054561589786,-2.0257847301691645,-1.6395852862856823,-0.9197732403477883,-1.1387005739929155,-0.9625377582354462,-1.0047883604903871,-2.0582926776240487,-1.565298629199639,-1.1079812530485649,-0.7809931689995573,-2.08652259714788,-0.6269775481537596
2009-03-01,-6.061227652033572,-2.6569147934930415,-3.9819261396760064,-1.11381327495736,-0.9122869410379526,-1.5726988986187704,-1.4376716174470385,-4.178766773063325,-2.0272069019476864,-1.348946485949785,-1.8750757973062142,-1.7700732002275381,-0.8852373509028402
2009-06-01,-4.096241886069605,-0.7272772880052019,-3.0383463062248874,-0.9333439798725982,-1.7090364409981755,-1.570832925309979,-1.2459709495334204,-4.800069736285598,-0.7288532542941026,-1.2150989190145745,-1.3188992701643893,-2.429067038016151,-0.8101611463794596
2009-09-01,-3.19778973944549,-1.313853845771348,-1.6165824981766779,-1.0951338621086648,-1.598301622965938,-1.546576026391179,-1.084208327693804,-3.406664446204568,-1.7142967497152248,-1.0153244171917222,-1.0847082743859886,-2.004375558360408,-0.6702039633531377
2009-12-01,-2.265671730053733,-1.5565790504111376,-1.0266937500799553,-1.094370755836087,-1.4583166650189403,-1.1497837681949414,-0.7207422994340453,-1.0534342054585668,-1.6162526185335722,-0.9436277898178277,-0.5116607158594718,-1.8597770496652477,-0.5880414566647589
2010-03-01,-2.5861666330400124,-1.5082935042838532,-0.7002192571267162,-0.9873061234626546,-1.420178632594733,-0.9723062725502327,-0.6470956248926779,-1.503304750218594,-1.4200540557336667,-0.9498446656914014,-1.1372771736224687,-1.83121275360089,-0.518377958099604
2010-06-01,-2.0317924654449566,-1.4755637552020227,-0.8544707346491988,-1.150573559335471,-1.2226956704881435,-0.9028451500043567,-0.6008083424815603,-1.495938000002256,-1.6118815255415917,-0.945274145635941,-0.42012353641042754,-2.709343755748535,-0.5322320463844542
2010-09-01,-2.366761931913528,-1.4515015352266492,-0.9942243074885783,-1.167557632925432,-1.3108677122253274,-1.2177910319127265,-0.6608693659175652,-1.823039411641641,-2.170931300460674,-0.949155251495575,-0.754622725542183,-2.212496913793903,-0.5941100425109733
2010-12-01,-2.3408708503722897,-1.4101454250132333,-1.031536498403229,-1.2230403541713277,-1.2539551292139217,-1.092976657522536,-0.6671513858334485,-1.6816381963147413,-1.5688099804204358,-0.9158194051535853,-0.9456347173307769,-2.0342986293274836,-0.5502964905476575
2011-03-01,-2.180883842124955,-1.3492644581542284,-0.7978227162675762,-1.2413036064298206,-1.3942755533353104,-0.8882369896658069,-0.6368573988278713,-1.4645612950148386,-1.62680822022126,-0.8329913212527659,-0.6117206223843519,-1.8025137928872452,-0.5067854031401612
2011-06-01,-2.1028751834451977,-1.6273982944800784,-0.7863190456191929,-1.289441386331604,-1.4464766049420548,-0.9037393235712533,-0.6114723971762308,-1.2863206464682002,-2.315138526229871,-0.8287959000856001,-0.6578035485510529,-1.6367196666951407,-0.42535471037862577
2011-09-01,-2.192251889223799,-1.2695840875881932,-0.8602992528527954,-1.2935876482422541,-1.4150329043064924,-1.0997157699380942,-0.6599285676701583,-1.4419073731013734,-1.3560315269128231,-0.9126353523022657,-0.6889653740253078,-1.4093251897263042,-0.554406408586591
2011-12-01,-2.764227208278772,-1.1738405142315342,-1.2113689287329956,-1.349094321947065,-1.242441225033995,-0.9401107133882567,-0.7008717141223149,-1.3134363417602164,-1.8468520071745218,-1.0714003886218155,-1.4528345932127895,-1.943153192875467,-0.6689998366627061
2012-03-01,-2.680995029119931,-1.1959583782322074,-1.4051481074924612,-1.4504439568449023,-1.4430135552876258,-1.0811718038801428,-0.7821907777134393,-1.8402140344728386,-1.3729867201295067,-1.1497466485148535,-0.7102776554752696,-1.258196089757742,-0.698649895929712
2012-06-01,-2.2434915333596988,-1.2958959511122228,-1.0771310416014566,-1.3855449611340007,-1.1671820290755794,-1.156567230103815,-0.6490090245316226,-1.4226017176977312,-1.4652880097775973,-1.2135093065998293,-0.9589864886017838,-1.5435752635637106,-0.6517552379883246
2012-09-01,-2.0845625072784553,-1.280851955318436,-1.1814756194874139,-1.6429709897771678,-1.419744191204568,-1.0635290303872083,-0.6583207660332105,-1.1091792370628506,-1.624965987355151,-1.19646816809228,-0.7790141361739636,-1.5975099166132891,-0.6559568780785899
2012-12-01,-1.8255939971076651,-1.3727662938410798,-0.9745298159336435,-1.6655560906179447,-1.354431688848396,-1.0303818472500004,-0.5886636803764352,-1.0711879398852662,-1.5493729635671223,-1.1231087357475382,-0.5160929351582095,-1.314923715989844,-0.5431098534389828
2013-03-01,-1.6374947898289114,-1.391387097728077,-0.6853023531230802,-1.8179449099635607,-1.1978282536688563,-1.0102633341478968,-0.5921003507132232,-0.7996125822779048,-1.2171814579954243,-1.158928713441056,-0.6834506965200727,-1.2152008236667518,-0.5324936345061521
2013-06-01,-1.7139341525283587,-1.5278524844823893,-0.6163355115898161,-1.7577292045148483,-1.0788962274590348,-0.9212069609218291,-0.5597193029749065,-0.9682225117424765,-0.911573505855947,-1.2137850614054102,-0.7392083624814854,-1.574561931032406,-0.5377350861739123
2013-09-01,-1.71641124298491,-1.4457138216813605,-0.7290896906895359,-1.714878902724745,-1.1101170285309716,-0.9412328323116343,-0.5348417744188212,-1.871637295556194,-1.7270987318245874,-1.0572900619136032,-0.4771366004461093,-1.194728413796878,-0.45788438232665857
2013-12-01,-1.827559004033565,-1.3995014202136473,-0.7286641334212416,-1.4796108486281598,-1.1783958454822057,-0.9131937495632297,-0.5745559998971004,-1.220776070370378,-1.3630262066743166,-1.0330382543484773,-0.6207438418567015,-1.3231715383603033,-0.5032043861791637
2014-03-01,-1.6730065392928308,-1.3799509557459988,-0.6345431299113422,-1.4794983568924394,-1.2338664854167178,-0.8018284172745384,-0.5640090331340505,-1.211163377256399,-1.308631654416818,-1.0927332443182125,-0.8785923607027527,-1.4733019693067466,-0.4821921439594448
2014-06-01,-1.622928475519811,-1.3822127079366437,-0.6612392706761516,-1.470549353856967,-1.2080986375574514,-1.0281954334807855,-0.5095889062226261,-1.090359625163246,-1.730270003125031,-0.9948368241796739,-0.4509761573482436,-1.2173838696920887,-0.4889744676561252
2014-09-01,-1.574786985009082,-1.439137262230872,-0.6298554505403667,-1.4179878561564552,-1.321149216293554,-0.8082029265553707,-0.5974245898866402,-0.7536992085556967,-1.1657789794563413,-1.0167870258238887,-0.5612603368508837,-1.156370601351079,-0.4905477671339356
2014-12-01,-1.8352188156924818,-1.4834995523870635,-0.6393865986893188,-1.463286792993405,-1.3078991091230958,-0.8959959527620938,-0.5597374562579736,-1.3016262433625554,-1.3083614029930342,-1.0793163001544772,-0.5814622448352411,-1.1442429875091076,-0.5007277779927785
2015-03-01,-2.007624915028528,-1.4718648227642248,-0.8346012204708108,-1.6620015875280112,-1.2937284260787514,-0.96787185102172,-0.5600068551046514,-1.0789261447306067,-1.6201990553579304,-1.1164114995683532,-0.4970175459674071,-1.336569830061842,-0.5293932132731374
2015-06-01,-2.012321109717698,-1.3781936490536493,-0.8873735563170363,-1.4729874723738468,-1.2875534592537492,-1.4127624828327943,-0.5975820421973171,-1.5044706876469396,-0.9636363722213563,-1.0879353818165738,-1.3786531924678445,-1.5599879083409272,-0.5053748585924757
2015-09-01,-2.028871871806712,-1.499918901801176,-0.7516877916280449,-1.4914844122480355,-1.294144103076441,-1.2558740347895436,-0.6001472374743697,-1.1417813706216844,-1.4715631586943545,-0.9649300040791523,-1.0636961291978908,-1.3258405540388396,-0.5105048753718002
2015-12-01,-1.9249505334480437,-1.2310611075825248,-0.996827248210629,-1.5735228291333594,-1.3422648436539617,-1.1811317767617395,-0.61897246371583,-1.1959430251230352,-1.4520358727976577,-1.0333293450606826,-0.6482005084315134,-1.6036539323925534,-0.5263425279958036
2016-03-01,-1.88556427832474,-1.337669265293812,-0.9832979137905352,-1.4569345351762473,-1.351310112604137,-1.1731422668102385,-0.6020965419617033,-1.5375498683009097,-1.5971607325664912,-0.9512493449833958,-0.6934068128382423,-1.5706504275698652,-0.5270657705530858
2016-06-01,-2.147662747224453,-1.2921227345082114,-0.982360521399439,-1.2962622374557422,-1.449206253960727,-1.0899210215962243,-0.6570844021858046,-1.469317284277868,-1.7111915406714986,-1.0343756500369947,-0.8453184557539078,-1.289516987901287,-0.5472926916998978
2016-09-01,-1.7224425257007132,-1.3535829212261632,-0.8072743105189699,-1.1394292313422336,-1.432542600041282,-1.2455240441532403,-0.6190112053504094,-1.3461778802313344,-1.5603689579367064,-0.9755601694352115,-0.661623355445431,-1.1765740549244605,-0.5687456622379754
2016-12-01,-1.7051443051068107,-1.4976395482104594,-0.7757925680638886,-1.2487087838772148,-1.4163554174568551,-0.8597525869453293,-0.6123928542160195,-0.9064843811376176,-1.3149867105963482,-0.9055843187671024,-0.6047696489479298,-1.2906663919788437,-0.557758643333726
