country,date,CAN,CHE,DEU,ESP,FRA,GBR,ITA,JPN,KOR,MEX,SWE,USA
KOR,2011-12-01,0.0011522712481725446,0.011246355166085367,0.0030449070265553273,0.01767909047535489,0.0020958123977476554,0.002127380811903894,0.01375382215653823,0.13046394652163884,0.0,0.004237922540152995,0.0046786558989482165,0.05652663855155994
MEX,2011-12-01,0.019152187964482013,0.035171627004850235,0.012055316593714779,0.022792731661307988,0.0025144436213043425,0.021815938190540757,0.0016173350388347376,0.014813527331490283,0.006012304189285629,0.0,0.0030851965124831333,0.002220440910668471
SWE,2011-12-01,0.02967334329782812,0.021229539378905444,0.012636645891617114,0.0050725130669976096,0.00815190596890845,0.042413572547850206,0.005804362913032356,0.005570312366250572,0.0016161490548016314,0.00732702162419573,0.0,0.005695699189483695
USA,2011-12-01,0.015082566057536372,0.005705425256883729,0.010210906552276439,0.0036801291110748445,0.0065743723543941,0.012034518521880573,0.008840355560056587,0.03967339435859484,0.020947751788833048,0.002680588302771264,0.005742444746127095,0.0
CAN,2012-03-01,0.0,0.009493913144677747,0.03594566818854072,0.009077825227523447,0.005281941030986827,0.0037534058766517256,0.0037059586639935213,0.016119599971548926,0.006421887326657484,0.004418855202707549,0.04142716948719649,0.018264688337849017
CHE,2012-03-01,0.002099246780746511,0.0,0.008334408485779286,0.0029794451802731253,0.05636301180027641,0.011563423786882385,0.0050774690837478206,0.005501962191742564,0.022763122448676124,0.0031533387255518195,0.028602253615974724,0.015568779948534445
DEU,2012-03-01,0.04619945152136631,0.03812188843193154,0.0,0.005834639965839529,0.02084504286086056,0.004376979695888425,0.014902621267604298,0.011432160885704014,0.0045813388920387214,0.0034335936280460422,0.01591957000903304,0.010154296050216963
ESP,2012-03-01,0.005590041409184376,0.0016027530377447313,0.002985326488921413,0.0,0.04604140231981422,0.015420520243585673,0.044978618757431796,0.015613044620257418,0.04440976906623509,0.005978812008388952,0.004518070635145344,0.0038168338145183425
FRA,2012-03-01,0.0031637129554276454,0.04004266262681289,0.0062693898589316534,0.06672644962614231,0.0,0.00642095983370248,0.030491890571691313,0.006233061280488976,0.0027085806899062605,0.0063089223767537565,0.003670940485747831,0.007379022367372664
GBR,2012-03-01,0.0024204094343168027,0.001512286128865254,0.03737565367733254,0.005420264878985001,0.02981919207334172,0.0,0.031362545020796904,0.007981307915123952,0.0016680579707267764,0.005859651129325675,0.003021806920053295,0.08751594860932305
ITA,2012-03-01,0.020805469761058477,0.014620551130983617,0.0016674830928864797,0.05797752998210518,0.019678229616836292,0.0730520017854966,0.0,0.03434259016297038,0.07211910032157083,0.0015721403859798768,0.006375662042035178,0.019845823435083242
JPN,2012-03-01,0.012861381934602316,0.004867349304514888,0.004653966969477778,0.004496936469100494,0.002087623920554651,0.014540401079221507,0.0031846646077245935,0.0,0.1446128205494648,0.018492587109830524,0.010429066000352089,0.049367260475213004
KOR,2012-03-01,0.001246477902129704,0.01172025419557096,0.0030573107616735803,0.01790609271977456,0.0021105959118349624,0.00210775317556721,0.01364472000214885,0.130379550725708,0.0,0.0041728493918634915,0.0047914920259805455,0.056461525119518
MEX,2012-03-01,0.019965370089777893,0.03633438661220936,0.01205926170264867,0.02384937397174553,0.002542732702356104,0.02181235035307601,0.0016485640744444033,0.014777528494721998,0.005901790543594723,0.0,0.002857792733540653,0.002114100002953772
SWE,2012-03-01,0.027311954257251136,0.01962564945942447,0.012936156978010038,0.004034113626017801,0.007679716753285423,0.043406190067758504,0.0057694609660573146,0.005381289743028185,0.0016071988896628469,0.007866659737103113,0.0,0.006302361876272371
USA,2012-03-01,0.015651085011983843,0.005457766977362359,0.01048814426657962,0.003441205087713223,0.006432016698505751,0.012262975215191046,0.008786310584083338,0.03942478309946825,0.020443501104225898,0.002949329759814431,0.006085539199808182,0.0
CAN,2012-06-01,0.0,0.009792837327854133,0.03562416865969031,0.006443031249539754,0.005097004403190442,0.0038345029818183983,0.0041141210392913125,0.016803068547239106,0.006229624785596518,0.004115908238583115,0.04009976275818758,0.018416297048351123
CHE,2012-06-01,0.0019166143835566817,0.0,0.00853142461726412,0.003110582659164911,0.056902073085983794,0.011763399081756208,0.004900359179942283,0.005183482481690428,0.022522194322500768,0.003109208246822075,0.028177392732247904,0.015758786714772453
DEU,2012-06-01,0.04652784514260614,0.03843802237166907,0.0,0.005556759241920962,0.020697438281117867,0.004437796782777897,0.014644636346565886,0.011207108326189702,0.004621723192499813,0.003426135852509125,0.016138328620167355,0.010089009849656674
ESP,2012-06-01,0.0045465096339422474,0.0019004414255937047,0.0027986261271558633,0.0,0.04771005928213382,0.014065573329332072,0.04591306705592206,0.014192402966993223,0.041336724440635776,0.006426142775286709,0.0038356495374790426,0.003660638821635281
FRA,2012-06-01,0.0035414546258512028,0.03956182436127678,0.005927731122022988,0.0719528493378038,0.0,0.006168672678818803,0.03125008131361374,0.0055933499126769376,0.002507284393834624,0.00633619636362186,0.0035829727190937895,0.007359478634785299
GBR,2012-06-01,0.002484007520614521,0.0014019632566417617,0.03654655659220595,0.004992475874064118,0.02887680783718689,0.0,0.032468235962897475,0.007905631951982437,0.0015819130083253737,0.006203998490020778,0.0027042135192301645,0.08756857941900616
ITA,2012-06-01,0.022105678041974403,0.01468565047032431,0.0016894714726964483,0.06306136655949757,0.02029377716187336,0.07383152539222747,0.0,0.03721609973539655,0.07269966109997505,0.0016055309330127233,0.0061436459674997865,0.019553692657437373
JPN,2012-06-01,0.014551959984386891,0.004842916893572806,0.004793488161447407,0.001302827167474645,0.0020325991797409426,0.014195771279013456,0.0038441002299030125,0.0,0.14669339621882777,0.019581960667151878,0.008810901664330503,0.04853911743315424
KOR,2012-06-01,0.0015966644854835956,0.01158746391256501,0.003096862034173438,0.02114013091943124,0.002005669185279298,0.001944323803054203,0.014332242566007054,0.13295779505564145,0.0,0.004331155089842761,0.005157173680328901,0.05570106370802849
MEX,2012-06-01,0.019373557278557,0.034901264640167066,0.011407020498754509,0.022000245663310325,0.0024592280423002505,0.021910602753669996,0.001808076901064642,0.015834985568873236,0.006060020038076042,0.0,0.002989233407989477,0.002273877769169065
SWE,2012-06-01,0.027103042051128727,0.01967166420171507,0.012985765984401312,0.003886541000852773,0.007673251197985079,0.04360193500899863,0.005740240779114416,0.005182695245283808,0.0016132326589019294,0.007822580295189889,0.0,0.006272546915634256
USA,2012-06-01,0.015323528201737983,0.0054014370196011395,0.010579126952166711,0.0034001197004791166,0.0064112728772539,0.012078153460077104,0.008717254226617645,0.039770644404031864,0.02070627339253683,0.0030129667493729952,0.005972150947227159,0.0
CAN,2012-09-01,0.0,0.009729366947359586,0.035528716213539265,0.006646036900609046,0.005131461367847467,0.003752486725214072,0.004515501233194342,0.01751881269165478,0.0061502403281263615,0.004111503089756569,0.03997181969193116,0.018379536964645386
CHE,2012-09-01,0.001920452394452934,0.0,0.008478853020229353,0.003156770172521941,0.057057451331654525,0.011765226124147309,0.00496110279083068,0.005221179775390216,0.022535401445713168,0.003099538050036043,0.028123591071880553,0.01574569768371139
DEU,2012-09-01,0.04679277300594791,0.03791784637618875,0.0,0.005209480302064421,0.02032169563174437,0.004339930054350305,0.014374468139260242,0.011894651276141765,0.004647333089525891,0.003460183517281628,0.016359761044755436,0.010160944052952068
ESP,2012-09-01,0.0038360424701031634,0.0019411868834287571,0.003126398645559645,0.0,0.049543607066739846,0.013112814683966974,0.048716243673891234,0.012194003559624127,0.0379358045906113,0.0062384199508856205,0.003682369926437991,0.0034993995037480422
FRA,2012-09-01,0.003626594034862097,0.039867217302793266,0.0061169487545018495,0.07590465952980747,0.0,0.006265966419110522,0.030244743675885866,0.005490995140657655,0.0025247136301068613,0.006350902500969532,0.003533247306072454,0.007309460098626434
GBR,2012-09-01,0.0024885188162325662,0.0013242484896562941,0.03589342577375767,0.005020693016071203,0.029479546820383888,0.0,0.03361110992694603,0.007720643968912161,0.0015540857589122924,0.0061199947113553645,0.0027903246903778116,0.0878169062112772
ITA,2012-09-01,0.021166408017966425,0.013336020900015939,0.0014657203297723036,0.05269293146974552,0.01855808265196497,0.07284908606936645,0.0,0.03503984600586967,0.07117627869197425,0.0015470783880070036,0.006419323885561987,0.01941405427272764
JPN,2012-09-01,0.013580766303621468,0.005416670137877402,0.0052241128790821495,0.0043817950917597335,0.0019147517780333928,0.013129237032662206,0.005209535846940844,0.0,0.14488338513265717,0.019063056225305818,0.009321493454542331,0.047713436073319994
KOR,2012-09-01,0.0015124109700913753,0.01202547147278882,0.0031011785468508086,0.018701915721505907,0.0020693145081720423,0.0018492202175279231,0.014838079962684426,0.13262436262942487,0.0,0.004304412027822476,0.0049744909112623414,0.05566348723420332
MEX,2012-09-01,0.019363954144852997,0.034916268805011086,0.011351332832039807,0.02243110121536177,0.0024447241062854016,0.02200239484901262,0.0020300266317821824,0.01541241545093313,0.006005152329387831,0.0,0.003006136952309491,0.002270907691885562
SWE,2012-09-01,0.027126930124238623,0.019671996595654113,0.01299497979938323,0.003938900602326633,0.007661350517776967,0.04354530276586905,0.005627730387008637,0.005137736309360044,0.001607026733334121,0.00783457989160908,0.0,0.006281291009205107
USA,2012-09-01,0.015337035804407125,0.005422388515442489,0.01058438522254977,0.0033086984202663245,0.006412691427646854,0.012140665657367489,0.008798300533581974,0.039109938659558904,0.020669107980103994,0.0030105945105644736,0.00599561894953728,0.0
CAN,2012-12-01,0.0,0.009943205366343312,0.035838018508488,0.005612486384525414,0.004665506933240642,0.004000575048825436,0.004470784413723749,0.016978378976916352,0.005742875515301511,0.004120195764092398,0.039477348047943464,0.01819256051816919
CHE,2012-12-01,0.0019707471677908057,0.0,0.008703986282313083,0.0030796429211063263,0.05629307005639779,0.01327324318293185,0.0048064219468611745,0.005326198790540583,0.025041670386682046,0.003088667193925605,0.02795279390993286,0.015862021221287603
DEU,2012-12-01,0.04733723670831108,0.03857697441371699,0.0,0.004696547623793411,0.020087126620574308,0.004413506195891085,0.014891378607899424,0.011724707067728372,0.0049468141994946325,0.00342364073969348,0.016528745032748444,0.010212746159778833
ESP,2012-12-01,0.0034093059205078957,0.0016771184297057736,0.0032461094243470944,0.0,0.04921068225730172,0.011078001861242527,0.04951894293345702,0.012851674084984544,0.03391041294534035,0.0065562849244484725,0.003293291879559532,0.003492096620722572
FRA,2012-12-01,0.0032704788832627627,0.041031909151448796,0.005951074758345035,0.07007907088239258,0.0,0.007222769045765847,0.031286661048846365,0.005167625364875758,0.0029699993495877117,0.006578393818491619,0.003403949698732837,0.007377842453649944
GBR,2012-12-01,0.0026703647797659707,0.0009998194063932052,0.0364071900166134,0.005233162439940486,0.027713833003992376,0.0,0.029137269671924804,0.0063812372104323015,0.0013301655185231757,0.006274235675477724,0.00223784300854888,0.08430399475460416
